StarID,RA,Dec,Spectrum
68242,19.22338877,11.34499029,G5          
68243,19.22382169,-31.69232016,G3V         
68244,19.22384004,-14.44691405,F5V         
68245,19.22517503,6.65154007,A2          
68246,19.22533718,35.2680656,A0          
68247,19.22584521,-50.80669302,F2/F3III    
68248,19.22596144,-62.92240445,K2III       
68249,19.22597605,4.26403511,F0          
68250,19.22597696,43.98784132,F2          
68251,19.22637601,-51.55917955,F5V         
68252,19.22664646,-10.34932388,F8          
68253,19.22672795,34.91447233,K0          
68254,19.22703591,25.02764311,A0          
68255,19.22721581,37.77568357,G5          
68256,19.22733158,-43.24017398,B9V         
68257,19.22743047,23.2070171,A2          
68258,19.22743703,50.90865506,A           
68259,19.22758329,-27.39420292,K4III       
68260,19.22808315,53.21249108,A3          
68261,19.22852764,2.2937137,B8II-III    
68262,19.22889499,5.51563787,A3V         
68263,19.22895024,34.40550822,A0          
68264,19.22906461,-62.58052008,K0III       
68265,19.22930243,39.14596968,B2.5IV      
68266,19.22992404,-1.83514792,B9          
68267,19.23091044,41.74278471,K           
68268,19.23127065,36.42427588,A0          
68269,19.23149687,25.75881459,A0          
68270,19.23154321,48.34930086,K0          
68271,19.23155169,9.03324952,K0          
68272,19.23199019,57.70525514,K2III       
68273,19.23232319,-26.87603441,F3V         
68274,19.23262852,-42.56960542,G8II/III    
68275,19.2327927,-22.93181883,K3III       
68276,19.23280124,-57.62779275,A1V         
68277,19.23294671,0.12554637,G5          
68278,19.23312398,38.97685149,K2          
68279,19.23327949,7.51722598,Am          
68280,19.23334497,-14.03909189,K2IIICN...  
68281,19.23372487,59.55155246,F8          
68282,19.23406111,10.64576041,A0          
68283,19.23430698,32.98687666,K           
68284,19.23441944,67.11553561,A2          
68285,19.23500825,62.79454,A0          
68286,19.23513979,75.03082975,K0          
68287,19.23544518,20.08029956,F5          
68288,19.2357684,-22.06060488,A0/A1V      
68289,19.23587233,10.46126548,B8          
68290,19.23612316,7.76408792,A3          
68291,19.23648662,18.44817353,B8          
68292,19.23649,-67.45389442,A2V         
68293,19.23683012,49.76758039,K2          
68294,19.23713093,34.21512636,B9          
68295,19.23768037,19.06407953,F8          
68296,19.23777607,-8.71902793,K0          
68297,19.23810059,59.68924592,A2p...      
68298,19.23836573,-1.14089641,K2          
68299,19.23840767,11.71277924,K2          
68300,19.23867802,25.01322605,B8          
68301,19.23902293,55.9403548,K1II        
68302,19.23911802,-5.6923588,B8          
68303,19.23918597,30.35087228,A0          
68304,19.23920487,37.64124565,F2          
68305,19.23930733,-77.04792299,A7IV        
68306,19.23948645,-17.90203552,G8/K0III/IV 
68307,19.24040699,39.65236452,K0          
68308,19.24065802,48.71930898,A0          
68309,19.2406889,-29.27379624,G5V         
68310,19.24091691,29.88781495,K0          
68311,19.24143456,34.56416093,F5          
68312,19.24201981,2.93237769,K5          
68313,19.24209342,-62.22921238,F7V         
68314,19.24237317,10.5552794,F0          
68315,19.24248804,-18.0597388,F2V         
68316,19.24300723,52.86609789,K5          
68317,19.24335766,36.16558563,B9          
68318,19.24344601,-29.83119759,K5III       
68319,19.24375678,32.62879964,A0          
68320,19.24405395,-36.57418744,K3/K4III    
68321,19.24408057,76.30938696,K5          
68322,19.24416486,4.25600559,K2          
68323,19.24431159,-45.19343079,G8III       
68324,19.24431623,19.31664395,M:          
68325,19.24440179,-29.24314959,A4:V+...    
68326,19.2444275,-12.80032571,K1IIICN...  
68327,19.24526396,36.98833364,K0          
68328,19.2453995,65.2727871,A0          
68329,19.24561064,81.93411523,B9          
68330,19.24575303,6.04855459,F6Ib        
68331,19.24605541,35.0233685,G5          
68332,19.24606653,4.62006626,A2          
68333,19.24637141,65.55867887,K2          
68334,19.24637857,26.73002049,A0          
68335,19.24651762,-58.00670835,G2V         
68336,19.24687792,8.09639362,F5          
68337,19.24688346,9.31891935,B9          
68338,19.24718352,-57.93573071,K2          
68339,19.24721634,-30.83742747,G8III       
68340,19.24726549,37.98791843,K0          
68341,19.24727124,31.86030131,K0          
68342,19.24780366,19.5936384,B8          
68343,19.24839956,-40.35552622,K2/K3III    
68344,19.24871079,-64.53217626,K3III       
68345,19.24877944,-30.28538743,G3V         
68346,19.24905546,18.00455353,K5          
68347,19.2494399,45.17496575,A0          
68348,19.24946706,-37.38441621,A2/A3V      
68349,19.24947336,10.40940739,B8          
68350,19.24957535,28.3947157,K2III       
68351,19.2496543,2.164233,M0          
68352,19.24967906,27.96108433,B8          
68353,19.25021325,-48.96265777,K2/K3III    
68354,19.25025471,73.82931112,A0          
68355,19.25034484,-32.4164027, 
68356,19.25039716,9.80763967,B3p         
68357,19.25074682,20.20315025,G8III       
68358,19.25159004,-61.44052412,K0III       
68359,19.25185279,81.649329,F2          
68360,19.25219701,83.46272941,A3V         
68361,19.25244669,16.19719564,A2          
68362,19.25297611,1.55195767,K0          
68363,19.25327231,55.17072483,A0          
68364,19.25339745,-3.96652245,A5          
68365,19.25361909,-53.36840852,F2/F3II/III 
68366,19.25378607,10.21239398,K0          
68367,19.25386,15.08239402,A0          
68368,19.25387565,-47.87573381,G8III/IV    
68369,19.25413289,-45.41063768,F8/G0V      
68370,19.25479033,40.11369461,B9          
68371,19.25481643,21.23209944,A4V         
68372,19.25504546,-34.80937235,B9III       
68373,19.25519143,24.89653555,M0          
68374,19.25532855,50.07111826,G8III       
68375,19.25558047,15.08367864,G8II-III    
68376,19.2556357,-39.66303465,F8/G0V      
68377,19.25618922,-6.04978928,F0          
68378,19.25626256,38.71136411,F0          
68379,19.25689887,30.52644519,M0III       
68380,19.2570585,-79.02832588,F5V         
68381,19.25723801,54.5837962,A0          
68382,19.25725504,-16.0991171,K0III       
68383,19.25727165,45.33570336,A0          
68384,19.25729772,-19.78690901,A5III       
68385,19.25746578,-3.11388644,K2          
68386,19.25757884,-35.15869623,K3III       
68387,19.25772176,19.42000361,K0III       
68388,19.25899921,-25.25660677,K0/K1III+.. 
68389,19.25917401,41.59296302,K0          
68390,19.25920955,-24.17910471,F8V         
68391,19.25924825,73.35521457,K3III       
68392,19.2592694,18.51632809,M2III       
68393,19.25935502,61.56517879,K2          
68394,19.25970667,11.55513788,K0          
68395,19.25983477,-36.9493043,A3V         
68396,19.26027026,-38.84554861,G8III       
68397,19.260577,29.12217587,G0IV        
68398,19.26177951,-14.83768877,B8II        
68399,19.26188559,-71.14112547,F5V         
68400,19.26215208,40.36003641,K0          
68401,19.26219588,-53.8614744,F3/F5V      
68402,19.26255298,-34.26911774,G8III       
68403,19.26297944,-33.53046188,A0V         
68404,19.26340939,15.22238311,G5          
68405,19.26354559,38.37970911,G0          
68406,19.26364339,49.18089051,G5          
68407,19.26382473,-41.10973898,G5V         
68408,19.26392643,37.29904441,A0          
68409,19.26448143,30.89922769,K0          
68410,19.26467941,8.83040761,B9          
68411,19.26494668,-48.35742608,K7          
68412,19.26518721,47.06125032,F6V         
68413,19.26558753,31.03572591,K0          
68414,19.2657693,-30.3428313,G3V         
68415,19.26582216,27.45593547,B5V         
68416,19.26601242,31.24085924,B9          
68417,19.26610761,13.10820487,B9          
68418,19.26635373,56.43498227,K0          
68419,19.26636325,31.62228877,A0          
68420,19.26652406,27.92630021,F6Ib-II     
68421,19.2670261,-67.08969011,G2V         
68422,19.26717792,16.16096373,F0          
68423,19.26743698,23.44756135,A2          
68424,19.26745854,-24.71721415,A1V         
68425,19.26805465,63.39301343,K0          
68426,19.26854035,9.32781414,B8          
68427,19.2689454,24.77956135,G5          
68428,19.26907515,26.86860808,F8V         
68429,19.2697922,-36.41954644,G2V         
68430,19.26982021,-25.66668459,K0III       
68431,19.26990044,28.28064278,Am          
68432,19.26996867,47.08741186,K7          
68433,19.27028877,21.39044277,B4IV        
68434,19.27041465,-30.45956781,A3IV        
68435,19.27112979,-2.66572199,F0          
68436,19.27129352,-8.69006863,K0          
68437,19.27158111,-48.46623358,F8/G0V      
68438,19.27204093,-52.05890683,G8III       
68439,19.27270665,-45.46606262,K3III       
68440,19.27280428,38.13372778,K0II        
68441,19.27287837,49.42443987,K0          
68442,19.27288738,-75.80005223,A3IV        
68443,19.27338577,3.15091502,F0          
68444,19.27339322,67.13518716,B1II-III    
68445,19.27353395,14.09782269,F8          
68446,19.27354629,-41.55554251,K3III:      
68447,19.27410628,14.54461509,B9.5V       
68448,19.2741618,51.40952315,F8          
68449,19.27428556,-11.56848204,K2          
68450,19.27461125,-69.19075492,A6IV/V      
68451,19.274832,-54.9829253,A6IV        
68452,19.27499969,-49.22024897,K0IIIp...   
68453,19.27528416,4.83482079,A3IV        
68454,19.27532144,48.35679457,G5          
68455,19.27546756,-67.30672545,K0          
68456,19.27576676,-33.52231593,Cp          
68457,19.27586558,-12.8340461,K1III       
68458,19.27599181,-63.21115466,K1III       
68459,19.27630075,6.59668984,A2          
68460,19.27684939,-52.4377329,K0III       
68461,19.27753301,24.28054828,B9          
68462,19.27827499,-19.30765418,M2e         
68463,19.27853916,-45.88834168,K9V...      
68464,19.27874801,33.12757931,B5          
68465,19.27877561,38.88144019,A2          
68466,19.27879004,11.84475247,A2          
68467,19.27932561,44.76889349,K0          
68468,19.27944732,-49.98618677,F0/F2V      
68469,19.27951145,48.01945304,A0...       
68470,19.27956374,10.97964581,B9II        
68471,19.28016254,18.97645669,F8V         
68472,19.28023017,-28.66707069,K2III       
68473,19.2805333,-48.63360247,F0IV        
68474,19.28089131,-23.22064365,F2/F3V      
68475,19.28094298,46.99839321,F6IV:       
68476,19.28107971,24.7290727,K5          
68477,19.28114514,-10.97179907,G0          
68478,19.28120354,47.18224347,K0          
68479,19.28128887,20.56120189,A0          
68480,19.28141248,63.20743857,F5          
68481,19.28210998,5.17214064,M3.5V       
68482,19.28273422,-35.18417828,K1III       
68483,19.28273853,-21.4961742,K4III       
68484,19.2828087,-67.16666461,G8/K0III    
68485,19.28281332,-1.94707814,K2          
68486,19.2829248,13.11922085,A0          
68487,19.28301853,68.33493705,F5          
68488,19.28347943,-65.2276441,B8/B9V      
68489,19.28349253,7.40045436,B9          
68490,19.28379785,26.81430731,F2          
68491,19.28421118,9.33877202,K2II+...    
68492,19.28429808,9.34404079,A4II        
68493,19.28455991,74.92679372,A0          
68494,19.28465352,46.4132577,K0          
68495,19.28480415,-34.19845711,G0V         
68496,19.28480955,5.77198638,F8          
68497,19.28503052,53.36816064,K0III       
68498,19.28582724,41.26482786,G5          
68499,19.28585398,39.02856639,K5          
68500,19.28585688,-61.81416886,F0/F2V      
68501,19.28607173,-18.98603358,A1V         
68502,19.28635143,-21.75670076,G6/G8V      
68503,19.28639953,0.49741006,K2          
68504,19.28643721,22.42608011,B9          
68505,19.28664155,35.99142906,A3          
68506,19.28672777,-66.66103756,A4IV/V      
68507,19.28708175,29.83273418,A           
68508,19.28723672,-40.07439138,G8III       
68509,19.28744558,1.05942616,B1.5II-III  
68510,19.28764668,37.24169459,A0          
68511,19.28787214,28.78270632,F5          
68512,19.28797736,-56.01261993,K2III       
68513,19.28822717,54.29637299,F6IV        
68514,19.28846419,49.85037109,F2          
68515,19.28888043,39.12112485,K1III       
68516,19.28948744,80.47647329,G5          
68517,19.28952763,71.34713536,G5          
68518,19.28995723,-16.07336507,K2III       
68519,19.29050829,-51.49677832,K0III/IV    
68520,19.29114999,-14.50136494,B8II        
68521,19.29147876,39.24458972,K0          
68522,19.29193985,25.23829001,A0          
68523,19.2920751,-17.82177937,K3III       
68524,19.29217864,21.81386311,A3          
68525,19.29240818,47.95237034,G5          
68526,19.29255786,51.34646039,M1          
68527,19.2934752,54.14962584,K2          
68528,19.29351282,-34.52670118,F0V         
68529,19.29361477,-17.92164056,F0V         
68530,19.29391266,-18.95288215,K0III       
68531,19.29442905,-15.96709261,A3/5V +A2/3V
68532,19.29444186,22.44123257,B5V SB      
68533,19.29471329,8.61414583,A0          
68534,19.29545424,23.02554904,B0.5IV      
68535,19.29555324,25.85112787,A0          
68536,19.29584418,58.74437208,F5          
68537,19.29617406,76.61908201,F0          
68538,19.29632558,7.36965347,A5          
68539,19.29671781,2.03179581,A1Vn        
68540,19.296944,11.59539126,F0IV        
68541,19.29701742,59.8363369,A0          
68542,19.29717815,-74.32477338,F2V         
68543,19.29719854,18.84861828,G2III-IV    
68544,19.29744219,-16.92137149,B3III       
68545,19.29763234,61.9058017,M...        
68546,19.29822045,25.36916243,G8V         
68547,19.29842785,70.90701853,K5          
68548,19.29881789,-34.51947638,A7III       
68549,19.29922464,-0.94351229,A5          
68550,19.29941342,20.1926961,A5          
68551,19.29977114,-47.07454747,B8V         
68552,19.29986338,34.76472365,A0          
68553,19.3001843,-9.68622681,F0          
68554,19.30023693,31.02184029,A3V         
68555,19.30060313,-25.07220814,A7V         
68556,19.30070002,-1.00889571,K2          
68557,19.30153902,-15.95373805,B9V         
68558,19.30197406,-5.42342169,K2          
68559,19.30271024,-53.38688837,F7V         
68560,19.30303952,-18.86376811,B5V         
68561,19.30323867,60.95998284,B9          
68562,19.30325567,24.41516076,K1III-IV    
68563,19.30336578,34.13617182,K0          
68564,19.30349113,-38.38434513,G8V         
68565,19.30452199,53.45687854,A0          
68566,19.30518735,-55.4443029,K1III       
68567,19.30545498,31.96693715,G5          
68568,19.30561756,-58.87423268,A6V         
68569,19.30631969,14.47419572,K0          
68570,19.30643772,53.39330742,A0          
68571,19.30646443,5.13099892,F5          
68572,19.30675181,48.5547421,A2          
68573,19.30752984,29.95682941,A0          
68574,19.30783172,26.0571117,B5          
68575,19.30797183,33.94566039,G5          
68576,19.30829115,-18.69683457,A7III       
68577,19.30836839,50.22762684,K5          
68578,19.30868674,0.42338424,F0          
68579,19.30871452,16.69776238,Am          
68580,19.30902467,1.08508548,K2II-IIIvar 
68581,19.3094265,50.87409064,K2          
68582,19.30996747,53.9682585,A3          
68583,19.31049038,23.85635947,F2IV-Vws    
68584,19.31051454,49.569347,K1III       
68585,19.31094332,15.68065831,A0          
68586,19.31095217,-61.34358765,G8IV        
68587,19.31135179,52.24738404,K0          
68588,19.31139609,63.92151247,M...        
68589,19.31154842,-56.14465353,B3Vn        
68590,19.31185271,-52.35633853,K2          
68591,19.31189614,57.01436985,A5          
68592,19.3120151,-39.54764067,F6V         
68593,19.31213821,30.93102644,A0          
68594,19.31255005,16.48838911,F8IV-V      
68595,19.31263219,-44.29688358,G5          
68596,19.31282187,13.0683514,K5          
68597,19.31310915,-5.77240176,A0          
68598,19.31344673,19.61047566,B8III + K   
68599,19.31358255,17.60633794,A3          
68600,19.31384206,36.03578704,K2          
68601,19.31414832,0.33900138,K0II-III:.. 
68602,19.31452086,-28.23051016,K1III       
68603,19.31457297,76.79250728,K0          
68604,19.31465321,9.61816161,G9III       
68605,19.31483898,-3.77525466,K2          
